run_id,phase,track,metric,stratum,condition,n,numerator,denominator,value,ci_lower,ci_upper,threshold,passed,not_applicable_reason
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-004,heldout_apply,10,,,0.988423647806,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-004,heldout_apply,10,,,0.995565311006,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-004,heldout_apply,10,,,0.8,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-004,heldout_apply,10,,,0.988354336392,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B::sat-heldout-005,heldout_apply,10,,,0.9892933619,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B::sat-heldout-005,heldout_apply,10,,,0.7,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B::sat-heldout-005,heldout_apply,10,,,0.956521300009,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M::sat-heldout-005,heldout_apply,10,,,0.997590282578,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M::sat-heldout-005,heldout_apply,10,,,0.833333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-005,heldout_apply,10,,,0.988775364923,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-005,heldout_apply,10,,,0.997029268744,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-005,heldout_apply,10,,,0.8,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-005,heldout_apply,10,,,0.988695532797,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B::sat-heldout-006,heldout_apply,10,,,0.958200057984,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B::sat-heldout-006,heldout_apply,10,,,0.633333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B::sat-heldout-006,heldout_apply,10,,,0.953410276507,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M::sat-heldout-006,heldout_apply,10,,,0.989391340885,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M::sat-heldout-006,heldout_apply,10,,,0.8,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-006,heldout_apply,10,,,0.98764333737,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-006,heldout_apply,10,,,0.989545469096,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-006,heldout_apply,10,,,0.833333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-006,heldout_apply,10,,,0.98827428137,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B::sat-heldout-007,heldout_apply,10,,,0.979052630953,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B::sat-heldout-007,heldout_apply,10,,,0.7,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B::sat-heldout-007,heldout_apply,10,,,0.952833274453,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M::sat-heldout-007,heldout_apply,10,,,0.995220084762,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M::sat-heldout-007,heldout_apply,10,,,0.833333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-007,heldout_apply,10,,,0.98798475732,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-007,heldout_apply,10,,,0.994244979706,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-007,heldout_apply,10,,,0.833333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-007,heldout_apply,10,,,0.987530087691,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B::sat-heldout-008,heldout_apply,10,,,0.963501877632,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B::sat-heldout-008,heldout_apply,10,,,0.833333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B::sat-heldout-008,heldout_apply,10,,,0.960273337445,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M::sat-heldout-008,heldout_apply,10,,,0.990219737214,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M::sat-heldout-008,heldout_apply,10,,,0.9,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-008,heldout_apply,10,,,0.989355371633,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-008,heldout_apply,10,,,0.991408915019,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-008,heldout_apply,10,,,0.9,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-008,heldout_apply,10,,,0.990200278263,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B::sat-heldout-009,heldout_apply,10,,,0.977842090242,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B::sat-heldout-009,heldout_apply,10,,,0.7,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B::sat-heldout-009,heldout_apply,10,,,0.948300638232,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M::sat-heldout-009,heldout_apply,10,,,0.994935315921,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M::sat-heldout-009,heldout_apply,10,,,0.866666666667,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-009,heldout_apply,10,,,0.986780728784,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-009,heldout_apply,10,,,0.993915155109,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-009,heldout_apply,10,,,0.8,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-009,heldout_apply,10,,,0.986365171079,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B::sat-heldout-010,heldout_apply,10,,,0.969983135269,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B::sat-heldout-010,heldout_apply,10,,,0.866666666667,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B::sat-heldout-010,heldout_apply,10,,,0.958689419852,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M::sat-heldout-010,heldout_apply,10,,,0.992789903725,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M::sat-heldout-010,heldout_apply,10,,,0.933333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M::sat-heldout-010,heldout_apply,10,,,0.989001606788,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M::sat-heldout-010,heldout_apply,10,,,0.992124781608,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M::sat-heldout-010,heldout_apply,10,,,0.933333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M::sat-heldout-010,heldout_apply,10,,,0.98971843075,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_25B,apply_stability,10,,,0.971682025073,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_25B,apply_stability,10,,,0.955509027115,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_25B,apply_stability,10,,,0.74,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,pair::25A_vs_25B,apply_stability,10,,,0.723333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25A_vs_50M,apply_stability,10,,,0.992950647853,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25A_vs_50M,apply_stability,10,,,0.988387439726,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25A_vs_50M,apply_stability,10,,,0.866666666667,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,pair::25A_vs_50M,apply_stability,10,,,0.865333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,pair::25B_vs_50M,apply_stability,10,,,0.992798914424,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,pair::25B_vs_50M,apply_stability,10,,,0.98860089548,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,pair::25B_vs_50M,apply_stability,10,,,0.853333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,pair::25B_vs_50M,apply_stability,10,,,0.852,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,lens::25A,apply_stability,10,,,0.982316336463,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,lens::25A,apply_stability,10,,,0.97194823342,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,lens::25A,apply_stability,10,,,0.803333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,lens::25A,apply_stability,10,,,0.794333333333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,lens::25B,apply_stability,10,,,0.982240469748,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,lens::25B,apply_stability,10,,,0.972054961297,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,lens::25B,apply_stability,10,,,0.796666666667,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,lens::25B,apply_stability,10,,,0.787666666667,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,lens::50M,apply_stability,10,,,0.992874781139,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,lens::50M,apply_stability,10,,,0.988494167603,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,lens::50M,apply_stability,10,,,0.86,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,lens::50M,apply_stability,10,,,0.858666666667,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_apply_logit_cosine,all,apply_stability,3,,,0.985810529117,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_rank_correlation,all,apply_stability,3,,,0.977499120773,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap,all,apply_stability,3,,,0.82,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,heldout_topk_overlap_secondary,all,apply_stability,3,,,0.813555555556,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,apply_save_load_consistency,all,apply_stability,,,,1,,,1,true,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_relative_frobenius,all,replicate_variability,25,,,0.483067384312,,,0.1,false,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_cosine,all,replicate_variability,25,,,0.878118839941,,,0.99,false,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_relative_frobenius,layer_13,replicate_variability,,,,0.259641836635,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_cosine,layer_13,replicate_variability,,,,0.965819791705,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_relative_frobenius,layer_20,replicate_variability,,,,0.14241838828,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_cosine,layer_20,replicate_variability,,,,0.989951022733,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_relative_frobenius,layer_6,replicate_variability,,,,0.483067384312,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_25B_cosine,layer_6,replicate_variability,,,,0.878118839941,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_relative_frobenius,all,replicate_variability,25,,,0.256524638439,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_cosine,all,replicate_variability,25,,,0.967280233333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_relative_frobenius,layer_13,replicate_variability,,,,0.133020905249,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_cosine,layer_13,replicate_variability,,,,0.991227770186,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_relative_frobenius,layer_20,replicate_variability,,,,0.0715677972427,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_cosine,layer_20,replicate_variability,,,,0.997569063244,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_relative_frobenius,layer_6,replicate_variability,,,,0.256524638439,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25A_vs_50M_cosine,layer_6,replicate_variability,,,,0.967280233333,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_relative_frobenius,all,replicate_variability,25,,,0.256524655641,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_cosine,all,replicate_variability,25,,,0.970951688737,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_relative_frobenius,layer_13,replicate_variability,,,,0.133020905249,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_cosine,layer_13,replicate_variability,,,,0.991777650927,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_relative_frobenius,layer_20,replicate_variability,,,,0.0715677926243,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_cosine,layer_20,replicate_variability,,,,0.997594216579,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_relative_frobenius,layer_6,replicate_variability,,,,0.256524655641,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,25B_vs_50M_cosine,layer_6,replicate_variability,,,,0.970951688737,,,,,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,matrix_finite_rate,all,replicate_variability,18,18,18,1,,,1,true,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,merged_apply_improvement_rank_correlation,heldout_rank_correlation,replicate_variability,,,,0.0329851404883,,,0.005,true,
20260725T174743Z,phase05c-jlens-disjoint,track-a1,merged_apply_improvement_topk,heldout_topk_overlap,replicate_variability,,,,0.12,,,0.02,true,
